#WOA18 5 degree ANNUAL nitrate Statistical mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#COMMA SEPARATED LATITUDE, LONGITUDE, AND VALUES AT DEPTHS (M):0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,1150,1200,1250,1300,1350,1400,1450,1500,1550,1600,1650,1700,1750,1800,1850,1900,1950,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500
-72.5,-92.5,25.555,24.538,24.598,24.808,26.549,26.862,27.165,27.617,28.037,28.391,28.643,28.722,28.855,28.941,29.019,29.19,29.137,29.162,29.188,29.216,29.38,29.491,28.922,,,,30.846,33.664,32.707,32.466,31.455,31.955,31.976,31.879,31.757,31.961,32.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-87.5,27.487,27.469,27.818,27.887,27.971,28.091,28.219,28.351,28.491,29.384,29.47,29.581,29.701,29.395,29.432,29.606,29.941,30.102,30.335,30.801,31.198,31.442,31.824,32.456,32.13,33.274,31.89,32.121,32.553,32.702,32.93,32.54,32.511,32.098,32.644,31.477,32.26,31.688,32.642,31.758,32.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-82.5,22.278,22.32,22.424,22.353,22.597,22.948,23.763,24.646,25.393,26.115,26.78,27.322,27.695,27.918,28.412,28.872,29.202,29.503,29.766,29.995,30.189,30.414,30.488,30.63,30.899,31.399,31.819,32.085,32.307,32.538,32.666,32.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-77.5,19.879,21.306,20.454,20.868,21.25,21.714,22.301,22.896,23.429,23.929,24.339,26.746,27.093,27.423,27.809,28.207,28.532,28.801,28.046,28.327,28.528,30.013,31.113,31.242,31.572,32.396,32.58,32.665,32.786,32.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-52.5,22.498,22.159,21.377,22.076,23.079,23.816,24.371,24.426,25.414,24.463,24.589,24.74,24.941,24.822,24.788,24.644,24.597,24.693,24.963,25.312,25.552,27.384,27.405,27.703,27.788,,25.223,25.352,26.163,26.737,26.684,26.795,25.835,25.193,24.034,24.873,24.697,24.259,22.885,22.176,24.098,24.998,23.678,23.376,23.263,22.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-47.5,23.902,28.541,30.39,29.891,28.664,27.896,27.427,27.508,25.876,25.735,25.71,25.762,25.872,25.945,25.871,26.797,26.807,26.667,26.421,26.098,25.895,26.04,26.686,26.113,24.054,,25.393,26.756,27.536,27.91,27.939,27.842,28.021,28.171,28.3,28.548,28.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-42.5,24.293,22.262,,,17.378,16.931,17.833,20.263,23.175,24.81,25.049,24.249,22.268,21.166,20.358,20.07,20.246,20.421,20.118,20.608,21.056,24.485,27.655,27.221,,,26.92,27.246,27.548,27.876,28.319,28.868,29.171,29.171,29.171,29.171,29.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-37.5,19.447,19.942,20.163,20.113,19.877,20.03,20.492,21.366,23.638,24.28,25.018,25.308,25.372,25.409,25.554,25.759,26.036,26.393,26.855,27.371,27.75,28.236,28.708,28.44,28.443,29.385,28.665,28.863,28.999,29.479,29.297,30.552,30.493,30.732,31.078,30.976,30.56,30.151,31.075,30.38,30.151,,,,30.74,29.168,29.35,,31.474,31.43,,,30.9,30.792,30.972,30.482,,,,,31.465,31.416,,,,,30.582,30.262,30.735,30.745,30.75,30.759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-32.5,22.561,22.55,22.584,22.624,22.703,22.841,23.384,24.226,25.701,26.521,27.122,27.414,27.62,27.755,27.896,28.062,28.211,28.345,28.475,28.614,28.742,29.147,29.487,29.625,30.015,32.849,29.81,29.863,29.891,29.905,29.959,29.943,29.972,30.16,30.436,30.718,30.925,30.415,30.702,,,,,30.913,31.235,31.101,31.218,31.077,31.205,31.385,30.986,30.86,31.025,31.18,31.478,31.36,31.209,30.448,30.508,30.989,31.295,31.233,30.858,30.947,30.919,30.947,31.162,31.196,31.201,31.199,31.036,31.008,30.995,30.925,30.807,30.797,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.5,-27.5,17.473,18.031,18.507,19.055,20,21.185,22.431,23.342,24.118,24.837,25.379,25.761,26.148,26.429,26.788,27.742,27.594,28.108,28.06,28.021,28.04,27.468,28.035,28.185,31.031,30.915,29.43,29.387,29.761,30.249,30.902,30.643,31.242,31.317,30.988,30.344,29.987,30.957,29.395,32.387,32.553,,34.732,27.634,30.231,30.87,32.098,30.449,31.864,32.8,33.567,31.421,32.265,33.659,32.601,31.255,33.366,,,,,,,,,,32.167,32.143,31.942,31.961,32.054,32.626,32.568,32.489,32.382,32.325,32.277,32.211,32.599,,,,,,,,,,,,,,,,,,,,,,,
